league,season_label,matchday,cutoff,match_id,home,away,kickoff,fthg,ftag,elo_available,team_stats_missing,A_market,A_poisson,A_conf,A_disagree,A_min_conf,A_admitted,A_hit,B_market,B_conf,B_admitted,B_n_admitted_markets,B_hit
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|260,Man City,Liverpool,2025-02-23T16:30:00Z,0,2,True,0,O2.5,0.631574,0.631574,0.0,0.6,True,0,O2.5,0.631574,True,2,0
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|261,Brighton,Bournemouth,2025-02-25T19:30:00Z,2,1,True,0,GG,0.61637,0.61637,0.0,0.6,True,1,GG,0.61637,True,1,1
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|263,Wolves,Fulham,2025-02-25T19:30:00Z,1,2,True,0,U2.5,0.569825,0.569825,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|264,Chelsea,Southampton,2025-02-25T20:15:00Z,4,0,True,0,1,0.869284,0.822091,0.117984,0.55,True,1,1,0.822091,True,3,1
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|265,Brentford,Everton,2025-02-26T19:30:00Z,1,1,True,0,GG,0.556918,0.556918,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|266,Man United,Ipswich,2025-02-26T19:30:00Z,3,2,True,0,1,0.702573,0.627544,0.187573,0.55,True,1,1,0.627544,True,1,1
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|267,Nott'm Forest,Arsenal,2025-02-26T19:30:00Z,0,0,True,0,2,0.649898,0.578619,0.178198,0.55,True,0,2,0.578619,True,1,0
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|268,Tottenham,Man City,2025-02-26T19:30:00Z,0,1,True,0,GG,0.67817,0.67817,0.0,0.6,True,0,GG,0.67817,True,2,0
Premier League,2024/25,27,2025-02-23T16:30:00+00:00,Premier|2024|270,West Ham,Leicester,2025-02-27T20:00:00Z,2,0,True,0,1,0.637427,0.621856,0.038927,0.55,True,1,1,0.621856,True,1,1
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|271,Nott'm Forest,Man City,2025-03-08T12:30:00Z,1,0,True,0,GG,0.592697,0.592697,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|272,Brighton,Fulham,2025-03-08T15:00:00Z,2,1,True,0,GG,0.525411,0.525411,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|273,Crystal Palace,Ipswich,2025-03-08T15:00:00Z,1,0,True,0,1,0.857075,0.766005,0.227675,0.55,True,1,1,0.766005,True,2,1
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|276,Wolves,Everton,2025-03-08T20:00:00Z,1,1,True,0,U2.5,0.58279,0.58279,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|277,Chelsea,Leicester,2025-03-09T14:00:00Z,1,0,True,0,1,0.86321,0.793566,0.17411,0.55,True,1,1,0.793566,True,2,1
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|278,Tottenham,Bournemouth,2025-03-09T14:00:00Z,2,2,True,0,GG,0.67639,0.67639,0.0,0.6,True,1,GG,0.67639,True,2,1
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|279,Man United,Arsenal,2025-03-09T16:30:00Z,1,1,True,0,2,0.597505,0.577743,0.049405,0.55,True,0,2,0.577743,True,1,0
Premier League,2024/25,28,2025-03-08T12:30:00+00:00,Premier|2024|280,West Ham,Newcastle,2025-03-10T20:00:00Z,0,1,True,0,GG,0.606739,0.606739,0.0,0.6,True,0,GG,0.606739,True,1,0
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|281,Everton,West Ham,2025-03-15T15:00:00Z,1,1,True,0,GG,0.529868,0.529868,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|282,Ipswich,Nott'm Forest,2025-03-15T15:00:00Z,2,4,True,0,2,0.732379,0.635947,0.241079,0.55,True,1,2,0.635947,True,1,1
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|283,Man City,Brighton,2025-03-15T15:00:00Z,2,2,True,0,GG,0.606042,0.606042,0.0,0.6,True,1,GG,0.606042,True,1,1
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|284,Southampton,Wolves,2025-03-15T15:00:00Z,1,2,True,0,GG,0.583749,0.583749,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|285,Bournemouth,Brentford,2025-03-15T17:30:00Z,1,2,True,0,O2.5,0.661286,0.661286,0.0,0.6,True,1,O2.5,0.661286,True,2,1
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|286,Arsenal,Chelsea,2025-03-16T13:30:00Z,1,0,True,0,O2.5,0.570215,0.570215,0.0,0.6,False,0,1,0.566874,True,1,1
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|287,Fulham,Tottenham,2025-03-16T13:30:00Z,2,0,True,0,GG,0.567327,0.567327,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,29,2025-03-15T15:00:00+00:00,Premier|2024|288,Leicester,Man United,2025-03-16T19:00:00Z,0,3,True,0,2,0.578792,0.526795,0.129992,0.55,False,1,,,False,0,
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|289,Arsenal,Fulham,2025-04-01T19:45:00Z,2,1,True,0,U2.5,0.577682,0.577682,0.0,0.6,False,0,1,0.575278,True,1,1
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|290,Wolves,West Ham,2025-04-01T19:45:00Z,1,0,True,0,GG,0.533944,0.533944,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|291,Nott'm Forest,Man United,2025-04-01T20:00:00Z,1,0,True,0,GG,0.540642,0.540642,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|292,Bournemouth,Ipswich,2025-04-02T19:45:00Z,1,2,True,0,1,0.801012,0.723207,0.194512,0.55,True,0,1,0.723207,True,2,0
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|293,Brighton,Aston Villa,2025-04-02T19:45:00Z,0,3,True,0,GG,0.606945,0.606945,0.0,0.6,True,0,GG,0.606945,True,1,0
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|294,Man City,Leicester,2025-04-02T19:45:00Z,2,0,True,0,1,0.840941,0.840805,0.000341,0.55,True,1,1,0.840805,True,2,1
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|295,Newcastle,Brentford,2025-04-02T19:45:00Z,2,1,True,0,GG,0.624316,0.624316,0.0,0.6,True,1,GG,0.624316,True,2,1
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|296,Southampton,Crystal Palace,2025-04-02T19:45:00Z,1,1,True,0,2,0.842149,0.751289,0.227149,0.55,True,0,2,0.751289,True,3,0
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|297,Liverpool,Everton,2025-04-02T20:00:00Z,1,0,True,0,1,0.796611,0.765167,0.078611,0.55,True,1,1,0.765167,True,1,1
Premier League,2024/25,30,2025-04-01T19:45:00+00:00,Premier|2024|298,Chelsea,Tottenham,2025-04-03T20:00:00Z,1,0,True,0,O2.5,0.69012,0.69012,0.0,0.6,True,0,O2.5,0.69012,True,2,0
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|299,Everton,Arsenal,2025-04-05T12:30:00Z,1,1,True,0,U2.5,0.575255,0.575255,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|300,Crystal Palace,Brighton,2025-04-05T15:00:00Z,2,1,True,0,GG,0.598932,0.598932,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|301,Ipswich,Wolves,2025-04-05T15:00:00Z,1,2,True,0,GG,0.535483,0.535483,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|302,West Ham,Bournemouth,2025-04-05T15:00:00Z,2,2,True,0,O2.5,0.630715,0.630715,0.0,0.6,True,1,O2.5,0.630715,True,2,1
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|303,Aston Villa,Nott'm Forest,2025-04-05T17:30:00Z,2,1,True,0,GG,0.553323,0.553323,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|304,Brentford,Chelsea,2025-04-06T14:00:00Z,0,0,True,0,GG,0.666523,0.666523,0.0,0.6,True,0,GG,0.666523,True,2,0
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|305,Fulham,Liverpool,2025-04-06T14:00:00Z,3,2,True,0,2,0.65939,0.613954,0.11359,0.55,True,0,2,0.613954,True,1,0
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|306,Tottenham,Southampton,2025-04-06T14:00:00Z,3,1,True,0,1,0.824252,0.776151,0.120252,0.55,True,1,1,0.776151,True,3,1
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|307,Man United,Man City,2025-04-06T16:30:00Z,0,0,True,0,GG,0.61036,0.61036,0.0,0.6,True,0,GG,0.61036,True,1,0
Premier League,2024/25,31,2025-04-05T12:30:00+00:00,Premier|2024|308,Leicester,Newcastle,2025-04-07T20:00:00Z,0,3,True,0,2,0.655083,0.63017,0.062283,0.55,True,1,2,0.63017,True,1,1
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|309,Man City,Crystal Palace,2025-04-12T12:30:00Z,5,2,True,0,GG,0.611335,0.611335,0.0,0.6,True,1,GG,0.611335,True,2,1
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|310,Brighton,Leicester,2025-04-12T15:00:00Z,2,2,True,0,1,0.738443,0.714226,0.060543,0.55,True,0,1,0.714226,True,1,0
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|311,Nott'm Forest,Everton,2025-04-12T15:00:00Z,0,1,True,0,U2.5,0.5647,0.5647,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|312,Southampton,Aston Villa,2025-04-12T15:00:00Z,0,3,True,0,2,0.850512,0.762987,0.218812,0.55,True,1,2,0.762987,True,3,1
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|313,Arsenal,Brentford,2025-04-12T17:30:00Z,1,1,True,0,1,0.630725,0.656235,0.063775,0.55,True,0,1,0.656235,True,1,0
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|314,Chelsea,Ipswich,2025-04-13T14:00:00Z,2,2,True,0,1,0.831912,0.754347,0.193912,0.55,True,0,1,0.754347,True,2,0
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|315,Liverpool,West Ham,2025-04-13T14:00:00Z,2,1,True,0,1,0.839746,0.799687,0.100146,0.55,True,1,1,0.799687,True,2,1
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|316,Wolves,Tottenham,2025-04-13T14:00:00Z,4,2,True,0,GG,0.586525,0.586525,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|317,Newcastle,Man United,2025-04-13T16:30:00Z,4,1,True,0,GG,0.584495,0.584495,0.0,0.6,False,1,1,0.552003,True,1,1
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|318,Bournemouth,Fulham,2025-04-14T20:00:00Z,1,0,True,0,GG,0.573465,0.573465,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,32,2025-04-12T12:30:00+00:00,Premier|2024|319,Newcastle,Crystal Palace,2025-04-16T19:30:00Z,5,0,True,0,GG,0.605805,0.605805,0.0,0.6,True,0,GG,0.605805,True,1,0
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|320,Brentford,Brighton,2025-04-19T15:00:00Z,4,2,True,0,GG,0.619757,0.619757,0.0,0.6,True,1,GG,0.619757,True,1,1
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|321,Crystal Palace,Bournemouth,2025-04-19T15:00:00Z,0,0,True,0,GG,0.649453,0.649453,0.0,0.6,True,0,GG,0.649453,True,2,0
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|322,Everton,Man City,2025-04-19T15:00:00Z,0,2,True,0,2,0.591345,0.537367,0.134945,0.55,False,1,,,False,0,
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|323,West Ham,Southampton,2025-04-19T15:00:00Z,1,1,True,0,1,0.713885,0.697891,0.039985,0.55,True,0,1,0.697891,True,2,0
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|324,Aston Villa,Newcastle,2025-04-19T17:30:00Z,4,1,True,0,GG,0.615918,0.615918,0.0,0.6,True,1,GG,0.615918,True,1,1
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|325,Fulham,Chelsea,2025-04-20T14:00:00Z,1,2,True,0,GG,0.576002,0.576002,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|326,Ipswich,Arsenal,2025-04-20T14:00:00Z,0,4,True,0,2,0.78107,0.723762,0.14327,0.55,True,1,2,0.723762,True,1,1
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|327,Man United,Wolves,2025-04-20T14:00:00Z,0,1,True,0,GG,0.526964,0.526964,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|328,Leicester,Liverpool,2025-04-20T16:30:00Z,0,1,True,0,2,0.921918,0.856871,0.162618,0.55,True,1,2,0.856871,True,2,1
Premier League,2024/25,33,2025-04-19T15:00:00+00:00,Premier|2024|329,Tottenham,Nott'm Forest,2025-04-21T20:00:00Z,1,2,True,0,GG,0.590205,0.590205,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|330,Man City,Aston Villa,2025-04-22T20:00:00Z,2,1,True,0,GG,0.62723,0.62723,0.0,0.6,True,1,GG,0.62723,True,2,1
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|331,Arsenal,Crystal Palace,2025-04-23T20:00:00Z,2,2,True,0,1,0.817872,0.746403,0.178672,0.55,True,0,1,0.746403,True,1,0
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|332,Chelsea,Everton,2025-04-26T12:30:00Z,1,0,True,0,1,0.575445,0.540107,0.088345,0.55,False,1,,,False,0,
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|333,Brighton,West Ham,2025-04-26T15:00:00Z,3,2,True,0,O2.5,0.594354,0.594354,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|334,Newcastle,Ipswich,2025-04-26T15:00:00Z,3,0,True,0,1,0.891312,0.808667,0.206612,0.55,True,1,1,0.808667,True,2,1
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|335,Southampton,Fulham,2025-04-26T15:00:00Z,1,2,True,0,2,0.716965,0.650899,0.165165,0.55,True,1,2,0.650899,True,1,1
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|336,Wolves,Leicester,2025-04-26T15:00:00Z,3,0,True,0,1,0.759081,0.714048,0.112581,0.55,True,1,1,0.714048,True,1,1
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|337,Bournemouth,Man United,2025-04-27T14:00:00Z,1,1,True,0,O2.5,0.602935,0.602935,0.0,0.6,True,0,O2.5,0.602935,True,1,0
Premier League,2024/25,34,2025-04-22T20:00:00+00:00,Premier|2024|338,Liverpool,Tottenham,2025-04-27T16:30:00Z,5,1,True,0,1,0.870077,0.820406,0.124177,0.55,True,1,1,0.820406,True,2,1
Premier League,2024/25,34,2025-05-01T19:30:00+00:00,Premier|2024|339,Nott'm Forest,Brentford,2025-05-01T19:30:00Z,0,2,True,0,GG,0.577655,0.577655,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|340,Man City,Wolves,2025-05-02T20:00:00Z,1,0,True,0,1,0.667854,0.668592,0.001846,0.55,True,1,1,0.668592,True,1,1
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|341,Aston Villa,Fulham,2025-05-03T12:30:00Z,1,0,True,0,1,0.607363,0.570698,0.091663,0.55,True,1,1,0.570698,True,1,1
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|342,Everton,Ipswich,2025-05-03T15:00:00Z,2,2,True,0,1,0.664076,0.626726,0.093376,0.55,True,0,1,0.626726,True,1,0
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|343,Leicester,Southampton,2025-05-03T15:00:00Z,2,0,True,0,GG,0.614227,0.614227,0.0,0.6,True,0,GG,0.614227,True,2,0
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|344,Arsenal,Bournemouth,2025-05-03T17:30:00Z,1,2,True,0,1,0.668315,0.666389,0.004815,0.55,True,0,1,0.666389,True,1,0
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|345,Brentford,Man United,2025-05-04T14:00:00Z,4,3,True,0,GG,0.596474,0.596474,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|346,Brighton,Newcastle,2025-05-04T14:00:00Z,1,1,True,0,GG,0.626833,0.626833,0.0,0.6,True,1,GG,0.626833,True,2,1
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|347,West Ham,Tottenham,2025-05-04T14:00:00Z,1,1,True,0,GG,0.63233,0.63233,0.0,0.6,True,1,GG,0.63233,True,2,1
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|348,Chelsea,Liverpool,2025-05-04T16:30:00Z,3,1,True,0,GG,0.610243,0.610243,0.0,0.6,True,1,GG,0.610243,True,2,1
Premier League,2024/25,35,2025-05-02T20:00:00+00:00,Premier|2024|349,Crystal Palace,Nott'm Forest,2025-05-05T20:00:00Z,1,1,True,0,GG,0.559135,0.559135,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|350,Fulham,Everton,2025-05-10T15:00:00Z,1,3,True,0,U2.5,0.596904,0.596904,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|351,Ipswich,Brentford,2025-05-10T15:00:00Z,0,1,True,0,2,0.778611,0.648006,0.326511,0.55,False,1,O2.5,0.629552,True,2,0
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|352,Southampton,Man City,2025-05-10T15:00:00Z,0,0,True,0,2,0.897009,0.859246,0.094409,0.55,True,0,2,0.859246,True,2,0
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|353,Wolves,Brighton,2025-05-10T15:00:00Z,0,2,True,0,GG,0.543389,0.543389,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|354,Bournemouth,Aston Villa,2025-05-10T17:30:00Z,0,1,True,0,GG,0.628331,0.628331,0.0,0.6,True,0,GG,0.628331,True,2,0
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|355,Newcastle,Chelsea,2025-05-11T12:00:00Z,2,0,True,0,GG,0.64886,0.64886,0.0,0.6,True,0,GG,0.64886,True,2,0
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|356,Man United,West Ham,2025-05-11T14:15:00Z,0,2,True,0,GG,0.56716,0.56716,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|357,Nott'm Forest,Leicester,2025-05-11T14:15:00Z,2,2,True,0,1,0.675596,0.692518,0.042304,0.55,True,0,1,0.692518,True,1,0
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|358,Tottenham,Crystal Palace,2025-05-11T14:15:00Z,0,2,True,0,GG,0.652467,0.652467,0.0,0.6,True,0,GG,0.652467,True,2,0
Premier League,2024/25,36,2025-05-10T15:00:00+00:00,Premier|2024|359,Liverpool,Arsenal,2025-05-11T16:30:00Z,2,2,True,0,GG,0.542507,0.542507,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|360,Aston Villa,Tottenham,2025-05-16T19:30:00Z,2,0,True,0,1,0.71245,0.67539,0.09265,0.55,True,1,1,0.67539,True,3,1
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|361,Chelsea,Man United,2025-05-16T20:15:00Z,1,0,True,0,1,0.731792,0.681075,0.126792,0.55,True,1,1,0.681075,True,3,1
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|362,Everton,Southampton,2025-05-18T12:00:00Z,2,0,True,0,1,0.664363,0.693938,0.073937,0.55,True,1,1,0.693938,True,1,1
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|363,West Ham,Nott'm Forest,2025-05-18T14:15:00Z,1,2,True,0,GG,0.544802,0.544802,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|364,Brentford,Fulham,2025-05-18T15:00:00Z,2,3,True,0,1,0.554977,0.538346,0.041577,0.55,False,0,,,False,0,
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|365,Leicester,Ipswich,2025-05-18T15:00:00Z,2,0,True,0,GG,0.580396,0.580396,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|366,Arsenal,Newcastle,2025-05-18T16:30:00Z,1,0,True,0,GG,0.555836,0.555836,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|367,Brighton,Liverpool,2025-05-19T20:00:00Z,3,2,True,0,2,0.704091,0.618775,0.213291,0.55,True,0,2,0.618775,True,3,0
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|368,Crystal Palace,Wolves,2025-05-20T20:00:00Z,4,2,True,0,O2.5,0.546833,0.546833,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,37,2025-05-16T19:30:00+00:00,Premier|2024|369,Man City,Bournemouth,2025-05-20T20:00:00Z,3,1,True,0,GG,0.628965,0.628965,0.0,0.6,True,1,1,0.63137,True,3,1
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|370,Bournemouth,Leicester,2025-05-25T16:00:00Z,2,0,True,0,1,0.679299,0.656099,0.057999,0.55,True,1,O2.5,0.669825,True,2,0
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|371,Fulham,Man City,2025-05-25T16:00:00Z,0,2,True,0,2,0.577364,0.549779,0.068964,0.55,False,1,,,False,0,
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|372,Ipswich,West Ham,2025-05-25T16:00:00Z,1,3,True,0,GG,0.58215,0.58215,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|373,Liverpool,Crystal Palace,2025-05-25T16:00:00Z,1,1,True,0,O2.5,0.671696,0.671696,0.0,0.6,True,0,O2.5,0.671696,True,3,0
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|374,Man United,Aston Villa,2025-05-25T16:00:00Z,2,0,True,0,2,0.591369,0.550621,0.101869,0.55,True,0,2,0.550621,True,1,0
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|375,Newcastle,Everton,2025-05-25T16:00:00Z,0,1,True,0,1,0.551382,0.540669,0.026782,0.55,False,0,,,False,0,
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|376,Nott'm Forest,Chelsea,2025-05-25T16:00:00Z,0,1,True,0,GG,0.572236,0.572236,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|377,Southampton,Arsenal,2025-05-25T16:00:00Z,1,2,True,0,2,0.855946,0.827327,0.071546,0.55,True,1,2,0.827327,True,2,1
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|378,Tottenham,Brighton,2025-05-25T16:00:00Z,1,4,True,0,GG,0.645648,0.645648,0.0,0.6,True,1,GG,0.645648,True,2,1
Premier League,2024/25,38,2025-05-25T16:00:00+00:00,Premier|2024|379,Wolves,Brentford,2025-05-25T16:00:00Z,1,1,True,0,GG,0.566006,0.566006,0.0,0.6,False,1,,,False,0,
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|0,Liverpool,Bournemouth,2025-08-15T20:00:00Z,4,2,True,0,1,0.776455,0.742993,0.083655,0.55,True,1,1,0.742993,True,2,1
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|1,Aston Villa,Newcastle,2025-08-16T12:30:00Z,0,0,True,0,GG,0.615488,0.615488,0.0,0.6,True,0,GG,0.615488,True,1,0
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|2,Brighton,Fulham,2025-08-16T15:00:00Z,1,1,True,0,1,0.706347,0.628328,0.195047,0.55,True,0,1,0.628328,True,3,0
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|3,Sunderland,West Ham,2025-08-16T15:00:00Z,3,0,True,1,GG,0.582803,0.582803,0.0,0.6,False,0,,,False,0,
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|4,Tottenham,Burnley,2025-08-16T15:00:00Z,3,0,True,0,O2.5,0.717071,0.717071,0.0,0.6,True,1,O2.5,0.717071,True,3,1
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|5,Wolves,Man City,2025-08-16T17:30:00Z,0,4,True,0,2,0.828282,0.751009,0.193182,0.55,True,1,2,0.751009,True,2,1
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|6,Chelsea,Crystal Palace,2025-08-17T14:00:00Z,0,0,True,0,GG,0.51921,0.51921,0.0,0.6,False,0,,,False,0,
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|7,Nott'm Forest,Brentford,2025-08-17T14:00:00Z,3,1,True,0,GG,0.579246,0.579246,0.0,0.6,False,1,,,False,0,
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|8,Man United,Arsenal,2025-08-17T16:30:00Z,0,1,True,0,2,0.673658,0.656515,0.042858,0.55,True,1,2,0.656515,True,1,1
Premier League,2025/26,1,2025-08-15T20:00:00+00:00,Premier|2025|9,Leeds,Everton,2025-08-18T20:00:00Z,1,0,True,0,U2.5,0.544445,0.544445,0.0,0.6,False,1,,,False,0,
Premier League,2025/26,2,2025-08-22T20:00:00+00:00,Premier|2025|10,West Ham,Chelsea,2025-08-22T20:00:00Z,1,5,True,0,GG,0.558239,0.558239,0.0,0.6,False,1,,,False,0,
